ISO,Year,GDP per capita growth (annual %)
FIN,2020,-2.630998553
FIN,2021,2.4637305
FIN,2022,0.489394589
FIN,2023,-1.440138245
FIN,2024,-1.098312364
FCS,1960,
FCS,1961,-2.278289935
FCS,1962,5.557852916
FCS,1963,4.12398787
FCS,1964,2.879877948
FCS,1965,3.978577933
FCS,1966,-1.333818936
FCS,1967,-7.818668611
FCS,1968,3.829165128
FCS,1969,10.51994333
FCS,1970,9.696689826
FCS,1971,5.199556299
FCS,1972,1.441637423
FCS,1973,1.513259577
FCS,1974,8.38248433
FCS,1975,-2.414039281
FCS,1976,6.485738854
FCS,1977,2.561955115
FCS,1978,-2.591409733
FCS,1979,3.665940601
FCS,1980,2.907810904
FCS,1981,-8.535756046
FCS,1982,-3.004016266
FCS,1983,-6.830496394
FCS,1984,-3.447007626
FCS,1985,1.857615698
FCS,1986,-2.39279325
FCS,1987,-0.831673109
FCS,1988,1.335782962
FCS,1989,-1.256370654
FCS,1990,2.364116655
FCS,1991,-8.086707356
FCS,1992,-2.290283466
FCS,1993,-4.546600784
FCS,1994,-6.077084189
FCS,1995,-2.928488694
FCS,1996,1.083792793
FCS,1997,2.280323491
FCS,1998,2.555789621
FCS,1999,0.698407008
FCS,2000,3.047323849
FCS,2001,1.774989068
FCS,2002,2.261210754
FCS,2003,-1.381414922
FCS,2004,8.647805045
FCS,2005,3.337849192
FCS,2006,3.281670495
FCS,2007,3.520987629
FCS,2008,2.548368371
FCS,2009,0.488536449
FCS,2010,4.426169073
FCS,2011,-2.354581357
FCS,2012,3.050981331
FCS,2013,1.02017472
FCS,2014,-0.007888534
FCS,2015,-1.396498549
FCS,2016,-0.081852861
FCS,2017,0.323253906
FCS,2018,0.52324052
FCS,2019,0.086223849
FCS,2020,-7.11051082
FCS,2021,0.223556596
FCS,2022,-0.663208703
FCS,2023,-0.029363886
FCS,2024,-0.670309092
FRA,1960,
FRA,1961,3.725257225
FRA,1962,5.803779677
FRA,1963,5.138222823
FRA,1964,5.297171293
FRA,1965,3.80721123
FRA,1966,4.302799208
FRA,1967,4.046078094
FRA,1968,3.653097654
FRA,1969,6.23390917
FRA,1970,5.238214749
FRA,1971,4.342721732
FRA,1972,3.623891432
FRA,1973,5.751778022
FRA,1974,4.000455763
FRA,1975,-1.593584727
FRA,1976,3.944145636
FRA,1977,3.089669219
FRA,1978,3.425061771
FRA,1979,3.231677573
FRA,1980,1.134990205
FRA,1981,0.589285106
FRA,1982,2.069072548
FRA,1983,0.717848547
FRA,1984,1.114328102
FRA,1985,1.062652353
FRA,1986,1.867515398
FRA,1987,1.997300052
FRA,1988,4.210032859
FRA,1989,3.783751695
FRA,1990,2.268451183
FRA,1991,0.729685951
FRA,1992,1.011742832
FRA,1993,-0.791444096
FRA,1994,2.000928884
FRA,1995,1.932917618
FRA,1996,1.035285029
FRA,1997,2.161935896
FRA,1998,3.069970187
FRA,1999,2.867285695
FRA,2000,3.428690297
FRA,2001,1.159327128
FRA,2002,0.335619014
FRA,2003,0.257866805
FRA,2004,2.117365434
FRA,2005,1.125353714
FRA,2006,2.001311302
FRA,2007,1.898567453
FRA,2008,-0.178410661
FRA,2009,-3.322124446
FRA,2010,1.498724662
FRA,2011,1.944335054
FRA,2012,-0.299598729
FRA,2013,0.26214455
FRA,2014,0.519383765
FRA,2015,0.70803059
FRA,2016,0.594243752
FRA,2017,1.787795494
FRA,2018,1.282166037
FRA,2019,1.688708441
FRA,2020,-7.740567513
FRA,2021,6.501552198
FRA,2022,2.235989289
FRA,2023,0.607649203
FRA,2024,0.827702874
PYF,1960,
PYF,1961,
PYF,1962,
PYF,1963,
PYF,1964,
PYF,1965,
PYF,1966,5.932484016
PYF,1967,-7.922747809
PYF,1968,11.04152815
PYF,1969,-6.007191695
PYF,1970,-1.848795613
PYF,1971,8.265671372
PYF,1972,-7.776619637
PYF,1973,4.368038671
PYF,1974,14.31192717
PYF,1975,-7.800777377
PYF,1976,5.015811217
PYF,1977,-0.932887381
PYF,1978,6.51841216
PYF,1979,0.670375299
PYF,1980,-2.663138862
PYF,1981,-0.55399895
PYF,1982,-1.438183905
PYF,1983,-0.624012304
PYF,1984,-0.376948766
PYF,1985,-3.638406003
PYF,1986,10.68508064
PYF,1987,-1.271898901
PYF,1988,-5.941585471
PYF,1989,-0.119196508
PYF,1990,-1.900958537
PYF,1991,1.67566155
PYF,1992,-3.23438697
PYF,1993,-2.976207647
PYF,1994,-3.248291726
PYF,1995,-1.9047641
PYF,1996,-2.153515268
PYF,1997,-1.70605642
PYF,1998,0.086531793
PYF,1999,0.29539116
PYF,2000,1.637900193
PYF,2001,-1.876704984
PYF,2002,-0.650790591
PYF,2003,0.559535345
PYF,2004,-0.615266205
PYF,2005,-1.179367188
PYF,2006,-0.534705153
PYF,2007,0.477742673
PYF,2008,-0.716512348
PYF,2009,-4.623022432
PYF,2010,-2.862212447
PYF,2011,-3.371569435
PYF,2012,-1.419845322
PYF,2013,-0.201995117
PYF,2014,-0.010253638
PYF,2015,1.261471204
PYF,2016,1.821427961
PYF,2017,3.954160214
PYF,2018,1.970257964
PYF,2019,2.987463451
PYF,2020,-7.109201959
PYF,2021,1.88179648
PYF,2022,4.248041248
PYF,2023,2.725803471
PYF,2024,
GAB,1960,
GAB,1961,13.44925199
GAB,1962,6.141959858
GAB,1963,4.734369387
GAB,1964,3.155948021
GAB,1965,6.816135929
GAB,1966,2.970908715
GAB,1967,2.516746338
GAB,1968,0.869934044
GAB,1969,6.041054451
GAB,1970,6.386636793
GAB,1971,7.992832686
GAB,1972,9.075662589
GAB,1973,7.917071869
GAB,1974,36.53751698
GAB,1975,16.579152
GAB,1976,32.53686673
GAB,1977,-14.64237976
GAB,1978,-25.89243401
GAB,1979,-2.023076767
GAB,1980,-0.052581559
GAB,1981,2.360390148
GAB,1982,-5.663584823
GAB,1983,2.780014738
GAB,1984,4.607261799
GAB,1985,-4.980607104
GAB,1986,-3.504423243
GAB,1987,-19.41293515
GAB,1988,9.749626876
GAB,1989,5.583368863
GAB,1990,2.348284803
GAB,1991,3.269310105
GAB,1992,-5.662450016
GAB,1993,1.214851571
GAB,1994,1.030218071
GAB,1995,2.310933566
GAB,1996,1.034276624
GAB,1997,3.104929932
GAB,1998,0.890580321
GAB,1999,-11.22429689
GAB,2000,-4.38717482
GAB,2001,-0.517762469
GAB,2002,-2.885012358
GAB,2003,-0.505326252
GAB,2004,-2.091088445
GAB,2005,-0.262443846
GAB,2006,-5.696083429
GAB,2007,2.745244866
GAB,2008,-6.372985013
GAB,2009,-3.146830491
GAB,2010,3.458350737
GAB,2011,3.359376003
GAB,2012,1.552307854
GAB,2013,1.984806095
GAB,2014,0.869784891
GAB,2015,0.693296575
GAB,2016,-0.79183198
GAB,2017,-2.163617741
GAB,2018,-1.688047436
GAB,2019,1.382575991
GAB,2020,-4.155280833
GAB,2021,-0.845244789
GAB,2022,0.747533659
GAB,2023,0.217772009
GAB,2024,1.17843756
GMB,1960,
GMB,1961,
GMB,1962,
GMB,1963,
GMB,1964,
GMB,1965,
GMB,1966,
GMB,1967,-2.714353348
GMB,1968,6.549280861
GMB,1969,-0.413907463
GMB,1970,3.183552147
GMB,1971,-2.897406849
GMB,1972,-2.642971964
GMB,1973,6.075716851
GMB,1974,2.806415095
GMB,1975,9.108424356
GMB,1976,4.117650684
GMB,1977,0.21947324
GMB,1978,2.916598387
GMB,1979,-4.572226506
GMB,1980,2.677891817
GMB,1981,-0.202478175
GMB,1982,-4.215356834
GMB,1983,6.867832117
GMB,1984,-0.365477668
GMB,1985,-4.651358504
GMB,1986,-0.00087885
GMB,1987,-1.62495398
GMB,1988,0.26947437
GMB,1989,1.582125335
GMB,1990,-0.696506329
GMB,1991,-1.135786115
GMB,1992,-0.738385254
GMB,1993,-0.696495507
GMB,1994,-3.017113933
GMB,1995,-2.077391367
GMB,1996,-0.690360719
GMB,1997,1.963574159
GMB,1998,0.63639654
GMB,1999,3.484664974
GMB,2000,2.650214562
GMB,2001,2.97441795
GMB,2002,-5.812879006
GMB,2003,4.030268925
GMB,2004,4.164563977
GMB,2005,-5.03011453
GMB,2006,-3.352217018
GMB,2007,0.096337244
GMB,2008,3.21187607
GMB,2009,3.612386872
GMB,2010,2.873509505
GMB,2011,-10.77726091
GMB,2012,2.186458971
GMB,2013,-0.096616308
GMB,2014,-4.172586098
GMB,2015,1.251372481
GMB,2016,-0.701007891
GMB,2017,2.208075467
GMB,2018,4.667874305
GMB,2019,3.74848296
GMB,2020,-1.763187113
GMB,2021,2.793045884
GMB,2022,3.073814015
GMB,2023,2.413403442
GMB,2024,3.365758653
GEO,1960,
GEO,1961,3.223694086
GEO,1962,3.528061032
GEO,1963,2.678212302
GEO,1964,3.95314302
GEO,1965,9.11237538
GEO,1966,6.313020043
GEO,1967,5.215962104
GEO,1968,3.512400365
GEO,1969,3.800716196
GEO,1970,10.97504429
GEO,1971,1.410434749
GEO,1972,1.802055589
GEO,1973,5.548862477
GEO,1974,7.868985777
GEO,1975,6.590866408
GEO,1976,5.337210738
GEO,1977,6.168159176
GEO,1978,6.804188823
GEO,1979,6.582968337
GEO,1980,3.698676129
GEO,1981,4.406613673
GEO,1982,1.142470598
GEO,1983,3.388973025
GEO,1984,4.531567719
GEO,1985,4.025229349
GEO,1986,-8.987637796
GEO,1987,0.448766892
GEO,1988,4.515476912
GEO,1989,-7.4372318
GEO,1990,-14.76571662
GEO,1991,-21.65294645
GEO,1992,-45.32488376
GEO,1993,-29.84145333
GEO,1994,-9.008201647
GEO,1995,6.525214338
GEO,1996,15.31283525
GEO,1997,14.12324474
GEO,1998,5.684291063
GEO,1999,5.005584538
GEO,2000,3.840180243
GEO,2001,6.445785293
GEO,2002,6.424652844
GEO,2003,11.80961069
GEO,2004,6.449849939
GEO,2005,10.28957852
GEO,2006,10.04529667
GEO,2007,13.16435095
GEO,2008,2.733234671
GEO,2009,-2.791181048
GEO,2010,7.024283669
GEO,2011,8.803628873
GEO,2012,7.366752155
GEO,2013,5.449782655
GEO,2014,4.041627523
GEO,2015,3.188392949
GEO,2016,3.388353283
GEO,2017,5.145826776
GEO,2018,6.103447451
GEO,2019,5.561671659
GEO,2020,-6.354787152
GEO,2021,11.06507801
GEO,2022,10.84220881
GEO,2023,7.745685517
GEO,2024,10.66864454
DEU,1960,
DEU,1961,3.498576338
DEU,1962,3.707412953
DEU,1963,1.788485819
DEU,1964,5.784319143
DEU,1965,4.35005058
DEU,1966,1.957721564
DEU,1967,-0.784914891
DEU,1968,5.199889094
DEU,1969,6.569663106
DEU,1970,4.75408787
DEU,1971,2.943650237
DEU,1972,3.802475983
DEU,1973,4.448017195
DEU,1974,0.850760292
DEU,1975,-0.49643425
DEU,1976,5.400212155
DEU,1977,3.581437065
DEU,1978,3.098181653
DEU,1979,4.104331311
DEU,1980,1.198693929
DEU,1981,0.376242549
DEU,1982,-0.300057827
DEU,1983,1.839034163
DEU,1984,3.178987242
DEU,1985,2.556883534
DEU,1986,2.240535053
DEU,1987,1.246499668
DEU,1988,3.302863712
DEU,1989,3.096180023
DEU,1990,4.351639068
DEU,1991,4.34522004
DEU,1992,1.241463898
DEU,1993,-1.622161374
DEU,1994,2.242334868
DEU,1995,1.207514851
DEU,1996,0.746098645
DEU,1997,1.705899108
DEU,1998,2.080701486
DEU,1999,2.064126653
DEU,2000,2.73801196
DEU,2001,1.46570629
DEU,2002,-0.395913755
DEU,2003,-0.584983686
DEU,2004,1.184332713
DEU,2005,0.942994667
DEU,2006,3.972948912
DEU,2007,3.02778239
DEU,2008,1.102459658
DEU,2009,-5.30552819
DEU,2010,4.306441058
DEU,2011,5.699283115
DEU,2012,0.285850077
DEU,2013,0.112643841
DEU,2014,1.744463942
DEU,2015,0.776507672
DEU,2016,1.472292617
DEU,2017,2.332865961
DEU,2018,0.813017363
DEU,2019,0.760402195
DEU,2020,-4.173453235
DEU,2021,3.626128709
DEU,2022,0.641609114
DEU,2023,-0.389988691
DEU,2024,0.228526174
GHA,1960,
GHA,1961,0.520685688
GHA,1962,1.630247159
GHA,1963,1.942107836
GHA,1964,-0.194917693
GHA,1965,-1.034079593
GHA,1966,-6.533876773
GHA,1967,0.615684861
GHA,1968,-2.04471137
GHA,1969,3.387803661
GHA,1970,6.829372391
GHA,1971,2.344423872
GHA,1972,-5.193760487
GHA,1973,-0.04300272
GHA,1974,3.797699031
GHA,1975,-14.93070656
GHA,1976,-6.26728026
GHA,1977,-0.696657028
GHA,1978,5.230090892
GHA,1979,-5.446952129
GHA,1980,-2.424238825
GHA,1981,-6.176507948
GHA,1982,-9.589268901
GHA,1983,-7.391096171
GHA,1984,5.87864947
GHA,1985,2.85582117
GHA,1986,2.909236903
GHA,1987,2.419514454
GHA,1988,3.120643535
GHA,1989,2.493215689
GHA,1990,0.725670862
GHA,1991,2.662047116
GHA,1992,1.329045779
GHA,1993,2.292420637
GHA,1994,0.846121792
GHA,1995,1.684027146
GHA,1996,2.187619536
GHA,1997,1.74682049
GHA,1998,2.184415211
GHA,1999,1.88223264
GHA,2000,1.127061176
GHA,2001,1.266924337
GHA,2002,1.665263905
GHA,2003,2.397606595
GHA,2004,2.839829959
GHA,2005,3.158610995
GHA,2006,3.669508041
GHA,2007,1.691717775
GHA,2008,6.414669925
GHA,2009,2.260688935
GHA,2010,5.306175082
GHA,2011,11.33704178
GHA,2012,6.679747406
GHA,2013,4.757963385
GHA,2014,0.452244094
GHA,2015,-0.20832582
GHA,2016,1.047044067
GHA,2017,5.780945858
GHA,2018,4.018953383
GHA,2019,4.390631335
GHA,2020,-1.468308017
GHA,2021,3.0380027
GHA,2022,1.830512477
GHA,2023,1.190223042
GHA,2024,3.721742988
GIB,1960,
GIB,1961,
GIB,1962,
GIB,1963,
GIB,1964,
GIB,1965,
GIB,1966,
GIB,1967,
GIB,1968,
GIB,1969,
GIB,1970,
GIB,1971,
GIB,1972,
GIB,1973,
GIB,1974,
GIB,1975,
GIB,1976,
GIB,1977,
GIB,1978,
GIB,1979,
GIB,1980,
GIB,1981,
GIB,1982,
GIB,1983,
GIB,1984,
GIB,1985,
GIB,1986,
GIB,1987,
GIB,1988,
GIB,1989,
GIB,1990,
GIB,1991,
GIB,1992,
GIB,1993,
GIB,1994,
GIB,1995,
GIB,1996,
GIB,1997,
GIB,1998,
GIB,1999,
GIB,2000,
GIB,2001,
GIB,2002,
GIB,2003,
GIB,2004,
GIB,2005,
GIB,2006,
GIB,2007,
GIB,2008,
GIB,2009,
GIB,2010,
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIB,2020,
GIB,2021,
GIB,2022,
GIB,2023,
GIB,2024,
GRC,1960,
GRC,1961,12.30979242
GRC,1962,-0.231360587
GRC,1963,11.43081132
GRC,1964,9.01366254
GRC,1965,10.2510619
GRC,1966,5.711672028
GRC,1967,4.812396821
GRC,1968,6.50858572
GRC,1969,11.15673556
GRC,1970,8.682287825
GRC,1971,7.374326688
GRC,1972,9.446392004
GRC,1973,7.602608733
GRC,1974,-6.782085978
GRC,1975,5.373056164
GRC,1976,5.205082903
GRC,1977,1.610301476
GRC,1978,5.865272709
GRC,1979,2.002456988
GRC,1980,-0.306898947
GRC,1981,-2.432461069
GRC,1982,-1.740252338
GRC,1983,-1.652402526
GRC,1984,1.503672168
GRC,1985,2.112294853
GRC,1986,0.185737959
GRC,1987,-2.585123274
GRC,1988,3.909777327
GRC,1989,3.259729565
GRC,1990,-1.052232898
GRC,1991,1.869834177
GRC,1992,-0.066299027
GRC,1993,-2.177150508
GRC,1994,1.4905588
GRC,1995,1.623824959
GRC,1996,0.936690833
GRC,1997,3.093102605
GRC,1998,2.865261593
GRC,1999,2.265872468
GRC,2000,3.712729718
GRC,2001,4.107765145
GRC,2002,4.300106458
GRC,2003,5.544646866
GRC,2004,5.117469495
GRC,2005,0.887221298
GRC,2006,6.124193827
GRC,2007,3.24351377
GRC,2008,-0.207784152
GRC,2009,-4.37113631
GRC,2010,-5.815205242
GRC,2011,-9.743341609
GRC,2012,-7.834089434
GRC,2013,-1.560896297
GRC,2014,1.465856551
GRC,2015,0.431225576
GRC,2016,0.384851865
GRC,2017,1.674020149
GRC,2018,2.271951322
GRC,2019,2.38497558
GRC,2020,-9.001164553
GRC,2021,9.984684958
GRC,2022,7.084329926
GRC,2023,2.639880388
GRC,2024,2.436955089
GRL,1960,
GRL,1961,
GRL,1962,
GRL,1963,
GRL,1964,
GRL,1965,
GRL,1966,
GRL,1967,
GRL,1968,
GRL,1969,
GRL,1970,
GRL,1971,11.14456574
GRL,1972,3.759157594
GRL,1973,5.280208854
GRL,1974,4.638514053
GRL,1975,0.443324336
GRL,1976,5.746010903
GRL,1977,9.48317956
GRL,1978,6.447679456
GRL,1979,4.014947485
GRL,1980,7.377089855
GRL,1981,-0.913783637
GRL,1982,-5.3476253
GRL,1983,2.265770788
GRL,1984,-6.259164458
GRL,1985,2.682173817
GRL,1986,6.496776999
GRL,1987,4.345640619
GRL,1988,4.254659476
GRL,1989,5.695173011
GRL,1990,-12.19586644
GRL,1991,0.066511145
GRL,1992,-4.768523541
GRL,1993,-4.855881783
GRL,1994,5.35180564
GRL,1995,3.170996427
GRL,1996,1.348010103
GRL,1997,1.28773187
GRL,1998,7.565899781
GRL,1999,1.377884445
GRL,2000,6.939567234
GRL,2001,0.920568579
GRL,2002,-1.349129881
GRL,2003,4.142983165
GRL,2004,6.630382132
GRL,2005,4.919264192
GRL,2006,5.853165816
GRL,2007,2.750590865
GRL,2008,6.593978749
GRL,2009,0.874906571
GRL,2010,1.356119765
GRL,2011,-1.119181355
GRL,2012,1.536976945
GRL,2013,-0.726861643
GRL,2014,5.091927333
GRL,2015,-2.214918882
GRL,2016,4.547808581
GRL,2017,0.077664774
GRL,2018,0.890684741
GRL,2019,2.462731594
GRL,2020,-0.001762479
GRL,2021,1.121017116
GRL,2022,1.990153725
GRL,2023,0.504111002
GRL,2024,
GRD,1960,
GRD,1961,
GRD,1962,
GRD,1963,
GRD,1964,
GRD,1965,
GRD,1966,
GRD,1967,
GRD,1968,
GRD,1969,
GRD,1970,
GRD,1971,
GRD,1972,
GRD,1973,
GRD,1974,
GRD,1975,
GRD,1976,
GRD,1977,
GRD,1978,6.120209914
GRD,1979,6.503389361
GRD,1980,0.466833199
GRD,1981,2.058850586
GRD,1982,3.759099089
GRD,1983,3.015896243
GRD,1984,2.971985244
GRD,1985,5.303765106
GRD,1986,6.442285838
GRD,1987,8.27409897
GRD,1988,2.147732899
GRD,1989,2.916617831
GRD,1990,3.142692415
GRD,1991,0.544631078
GRD,1992,-1.640615702
GRD,1993,-2.705744962
GRD,1994,0.948143797
GRD,1995,1.410717423
GRD,1996,3.724231256
GRD,1997,4.308363217
GRD,1998,10.99870379
GRD,1999,6.179209602
GRD,2000,4.181221838
GRD,2001,-2.510210333
GRD,2002,3.039428951
GRD,2003,8.981416698
GRD,2004,-1.046412742
GRD,2005,12.85192134
GRD,2006,-4.344879916
GRD,2007,5.751852754
GRD,2008,0.607094088
GRD,2009,-6.913786905
GRD,2010,-0.807153746
GRD,2011,0.321541247
GRD,2012,-1.764869045
GRD,2013,1.708962955
GRD,2014,6.735495934
GRD,2015,5.940268306
GRD,2016,3.330520483
GRD,2017,4.160022955
GRD,2018,4.133216552
GRD,2019,0.424779227
GRD,2020,-14.02348962
GRD,2021,4.376164624
GRD,2022,7.114200995
GRD,2023,4.529556403
GRD,2024,3.581587099
GUM,1960,
GUM,1961,
GUM,1962,
GUM,1963,
GUM,1964,
GUM,1965,
GUM,1966,
GUM,1967,
GUM,1968,
GUM,1969,
GUM,1970,
GUM,1971,
GUM,1972,
GUM,1973,
GUM,1974,
GUM,1975,
GUM,1976,
GUM,1977,
GUM,1978,
GUM,1979,
GUM,1980,
GUM,1981,
GUM,1982,
GUM,1983,
GUM,1984,
GUM,1985,
GUM,1986,
GUM,1987,
GUM,1988,
GUM,1989,
GUM,1990,
GUM,1991,
GUM,1992,
GUM,1993,
GUM,1994,
GUM,1995,
GUM,1996,
GUM,1997,
GUM,1998,
GUM,1999,
GUM,2000,
GUM,2001,
GUM,2002,
GUM,2003,0.371012547
GUM,2004,6.056268464
GUM,2005,3.292354462
GUM,2006,-3.929567651
GUM,2007,0.456380842
GUM,2008,1.77225504
GUM,2009,0.148561195
GUM,2010,2.048926652
GUM,2011,0.065035676
GUM,2012,2.264027064
GUM,2013,1.914050543
GUM,2014,2.088307504
GUM,2015,1.180921237
GUM,2016,0.591903023
GUM,2017,1.348607122
GUM,2018,-0.333833095
GUM,2019,3.075478686
GUM,2020,-10.71199466
GUM,2021,1.078305018
GUM,2022,4.177265865
GUM,2023,
GUM,2024,
GTM,1960,
GTM,1961,1.245304652
GTM,1962,0.514884617
GTM,1963,6.377864297
GTM,1964,1.637941582
GTM,1965,1.392682617
GTM,1966,2.548040357
GTM,1967,1.228487444
GTM,1968,5.806825765
GTM,1969,1.968207479
GTM,1970,2.968020627
GTM,1971,2.888300487
GTM,1972,4.604260429
GTM,1973,4.058198265
GTM,1974,3.715012565
GTM,1975,-0.504202379
GTM,1976,5.095050374
GTM,1977,5.46642394
GTM,1978,2.436089614
GTM,1979,2.125688751
GTM,1980,1.167336567
GTM,1981,-1.848613506
GTM,1982,-5.723147509
GTM,1983,-4.927820228
GTM,1984,-2.282716079
GTM,1985,-3.382396203
GTM,1986,-2.600678716
GTM,1987,0.727554412
GTM,1988,1.023397746
GTM,1989,1.059063915
GTM,1990,0.255295714
GTM,1991,0.88796872
GTM,1992,2.089387482
GTM,1993,1.19079546
GTM,1994,1.299650963
GTM,1995,2.208283182
GTM,1996,0.326032378
GTM,1997,1.728226613
GTM,1998,2.341238621
GTM,1999,1.266832521
GTM,2000,1.176419989
GTM,2001,0.008564248
GTM,2002,1.48647617
GTM,2003,0.276550484
GTM,2004,0.870516167
GTM,2005,1.064722556
GTM,2006,3.146006198
GTM,2007,4.121076026
GTM,2008,1.194812594
GTM,2009,-1.505249539
GTM,2010,0.865525448
GTM,2011,2.107588602
GTM,2012,0.944366953
GTM,2013,1.688694724
GTM,2014,2.483284492
GTM,2015,2.202044943
GTM,2016,0.803225141
GTM,2017,1.222021181
GTM,2018,1.698363049
GTM,2019,2.448136415
GTM,2020,-3.220077328
GTM,2021,6.560160413
GTM,2022,2.72968988
GTM,2023,1.951093092
GTM,2024,2.066533354
GIN,1960,
GIN,1961,
GIN,1962,
GIN,1963,
GIN,1964,
GIN,1965,
GIN,1966,
GIN,1967,
GIN,1968,
GIN,1969,
GIN,1970,
GIN,1971,3.486860774
GIN,1972,0.558272825
GIN,1973,-0.123846957
GIN,1974,3.54558722
GIN,1975,1.255117983
GIN,1976,6.253360708
GIN,1977,-4.844827074
GIN,1978,5.11641711
GIN,1979,-2.829979326
GIN,1980,0.809803806
GIN,1981,-1.265591407
GIN,1982,-0.224948721
GIN,1983,-0.819462074
GIN,1984,-0.825607745
GIN,1985,2.561754734
GIN,1986,0.598439369
GIN,1987,0.681986046
GIN,1988,3.56332434
GIN,1989,1.339109042
GIN,1990,0.780380008
GIN,1991,-1.413054264
GIN,1992,0.026911659
GIN,1993,1.893325813
GIN,1994,0.899451721
GIN,1995,1.725039475
GIN,1996,1.547069936
GIN,1997,3.04206464
GIN,1998,1.712557662
GIN,1999,1.511807928
GIN,2000,0.512194742
GIN,2001,2.309470745
GIN,2002,3.538704716
GIN,2003,-0.996648465
GIN,2004,0.172593566
GIN,2005,0.957366357
GIN,2006,-0.903894697
GIN,2007,4.373078215
GIN,2008,1.644173882
GIN,2009,-3.507583027
GIN,2010,2.267130393
GIN,2011,3.028260488
GIN,2012,3.34759059
GIN,2013,1.435321962
GIN,2014,1.156309675
GIN,2015,1.230534126
GIN,2016,8.012162454
GIN,2017,7.515899921
GIN,2018,3.687008739
GIN,2019,2.946402444
GIN,2020,2.066949976
GIN,2021,2.969210094
GIN,2022,1.42306328
GIN,2023,2.975025025
GIN,2024,3.166839784
GNB,1960,
GNB,1961,
GNB,1962,
GNB,1963,
GNB,1964,
GNB,1965,
GNB,1966,
GNB,1967,
GNB,1968,
GNB,1969,
GNB,1970,
GNB,1971,-4.20896064
GNB,1972,6.302508145
GNB,1973,0.054461662
GNB,1974,1.059374386
GNB,1975,1.611750837
GNB,1976,-1.591029953
GNB,1977,-13.12664119
GNB,1978,5.995061972
GNB,1979,-1.510669259
GNB,1980,-16.90896153
GNB,1981,16.32592969
GNB,1982,2.561521961
GNB,1983,-4.920311624
GNB,1984,7.38932319
GNB,1985,2.521313581
GNB,1986,-2.363198322
GNB,1987,1.264012773
GNB,1988,2.912407147
GNB,1989,4.357715656
GNB,1990,4.369567981
GNB,1991,2.88417399
GNB,1992,-1.832953711
GNB,1993,-1.21630082
GNB,1994,0.054379427
GNB,1995,1.797525072
GNB,1996,9.298192364
GNB,1997,4.488867862
GNB,1998,-23.87785234
GNB,1999,14.62072056
GNB,2000,-0.908641385
GNB,2001,2.581705484
GNB,2002,1.400140437
GNB,2003,-2.516331369
GNB,2004,-1.133850312
GNB,2005,4.089957831
GNB,2006,0.22059108
GNB,2007,0.037650317
GNB,2008,1.9208276
GNB,2009,-0.124226604
GNB,2010,2.91052834
GNB,2011,5.2802733
GNB,2012,-4.292389185
GNB,2013,0.543365079
GNB,2014,-1.653583366
GNB,2015,3.440719781
GNB,2016,2.817656989
GNB,2017,2.144543054
GNB,2018,1.32710524
GNB,2019,3.12319463
GNB,2020,-0.182995607
GNB,2021,2.907244466
GNB,2022,3.243892448
GNB,2023,2.144320264
GNB,2024,2.52743179
GUY,1960,
GUY,1961,2.277004462
GUY,1962,-1.084211361
GUY,1963,-14.16357844
GUY,1964,8.991276688
GUY,1965,8.215077889
GUY,1966,3.040177203
GUY,1967,2.161391771
GUY,1968,-1.044346661
GUY,1969,4.814421545
GUY,1970,2.403589306
GUY,1971,1.672203446
GUY,1972,-4.51746287
GUY,1973,0.063153328
GUY,1974,6.547239786
GUY,1975,7.415354597
GUY,1976,0.610970511
GUY,1977,-3.460147434
GUY,1978,-2.568020258
GUY,1979,-2.533753985
GUY,1980,1.16831243
GUY,1981,1.223488756
GUY,1982,-13.21908184
GUY,1983,-6.693760142
GUY,1984,-4.810359819
GUY,1985,2.749283486
GUY,1986,-0.464646324
GUY,1987,1.424677701
GUY,1988,-3.128495811
GUY,1989,-4.312307166
GUY,1990,-2.424925137
GUY,1991,6.346175967
GUY,1992,7.463312599
GUY,1993,7.736351006
GUY,1994,8.122171635
GUY,1995,4.676073462
GUY,1996,7.652031669
GUY,1997,5.941209052
GUY,1998,-1.851774395
GUY,1999,2.839344334
GUY,2000,-1.408812522
GUY,2001,2.327017176
GUY,2002,1.241884081
GUY,2003,-0.560476506
GUY,2004,1.654336019
GUY,2005,-1.757156772
GUY,2006,5.399440248
GUY,2007,7.489359083
GUY,2008,2.059300099
GUY,2009,3.957571743
GUY,2010,4.53289276
GUY,2011,5.633727478
GUY,2012,5.257286626
GUY,2013,3.137481334
GUY,2014,1.11916441
GUY,2015,0.083371193
GUY,2016,3.159363224
GUY,2017,3.068871824
GUY,2018,1.396045628
GUY,2019,3.251561782
GUY,2020,43.5123463
GUY,2021,18.88204386
GUY,2022,62.11107131
GUY,2023,33.03144243
GUY,2024,42.55534035
HTI,1960,
HTI,1961,-4.675856084
HTI,1962,5.931669984
HTI,1963,-3.614830725
HTI,1964,-3.383158006
HTI,1965,0.28546231
HTI,1966,-2.397114842
HTI,1967,-3.912307358
HTI,1968,1.279217459
HTI,1969,1.894997616
HTI,1970,-1.211765704
HTI,1971,4.493811285
HTI,1972,-0.923847858
HTI,1973,2.772509758
HTI,1974,3.769672061
HTI,1975,-0.806656542
HTI,1976,6.368021203
