Code,Year,population using safely managed sanitation services,"population using only basic sanitation services, improved sanitation facilities which are not shared","population using limited sanitation services, improved sanitation facilities which are shared",population using unimproved sanitation facilities,population practicing open defecation
GMB,2014,32.866913,13.699115,21.440884,30.404655,1.5884353
GMB,2015,32.28393,14.380744,20.210814,31.762663,1.361848
GMB,2016,31.696053,15.082711,18.982008,33.097977,1.1412507
GMB,2017,31.101936,15.80528,17.755472,34.41081,0.92650384
GMB,2018,30.500277,16.548254,16.531946,35.702015,0.71750736
GMB,2019,29.889767,17.311644,15.312295,36.97216,0.51413727
GMB,2020,29.269127,18.09545,14.097363,38.22179,0.3162697
GMB,2021,28.633987,18.90243,12.887915,39.45189,0.12378
GMB,2022,27.986057,19.729935,11.684856,40.533722,0.06543081
GEO,2000,42.61429,47.424614,2.8333008,6.2102103,0.9175863
GEO,2001,41.972595,47.705463,2.8199403,6.579766,0.92223597
GEO,2002,41.18489,48.150173,2.8175411,6.9791875,0.8682073
GEO,2003,40.286274,48.734123,2.828585,7.3426476,0.80837125
GEO,2004,39.423504,49.396572,2.7301679,7.700212,0.7495478
GEO,2005,38.558765,50.06685,2.63075,8.052028,0.69160944
GEO,2006,37.691784,50.745323,2.5303679,8.397986,0.6345391
GEO,2007,36.822514,51.432034,2.4290192,8.738098,0.57833666
GEO,2008,35.951176,52.12664,2.3266706,9.072501,0.5230137
GEO,2009,35.07774,52.82915,2.2233245,9.401216,0.4685668
GEO,2010,34.201923,53.539978,2.119011,9.724106,0.41498342
GEO,2011,33.323944,54.258743,2.0137012,10.041339,0.3622717
GEO,2012,32.44351,54.985874,1.9074228,10.352772,0.3104211
GEO,2013,31.561104,55.720577,1.8001269,10.658749,0.25944364
GEO,2014,30.647446,56.492416,1.6918638,10.958952,0.2093229
GEO,2015,29.729855,57.2739,1.5826111,11.253574,0.16006257
GEO,2016,28.805948,58.069042,1.4725343,11.540839,0.11163626
GEO,2017,27.876421,58.87679,1.3615433,11.821171,0.06407519
GEO,2018,26.940672,59.698242,1.2496408,12.094049,0.017395562
GEO,2019,25.99887,60.533207,1.1367776,12.328415,0.002728814
GEO,2020,25.117428,61.315628,1.0229335,12.541091,0.002917874
GEO,2021,24.552507,61.78908,0.9080522,12.74725,0.003109561
GEO,2022,24.077852,62.180164,0.7921151,12.946563,0.003303973
DEU,2000,95.87851,3.339605,0.7818896,0,0
DEU,2001,95.89283,3.3258972,0.78127116,0,0
DEU,2002,95.90709,3.3122559,0.7806556,1.4964376e-06,0
DEU,2003,95.92127,3.2986815,0.7800432,0,0
DEU,2004,95.990204,3.2303634,0.7794337,1.3843313e-06,0
DEU,2005,96.05909,3.1620884,0.7788273,0,0
DEU,2006,96.12785,3.0939233,0.7782269,0,0
DEU,2007,96.19664,3.025734,0.7776265,0,0
DEU,2008,96.26531,2.9576552,0.77703214,1.88537e-06,0
DEU,2009,96.33394,2.8896203,0.77644086,0,0
DEU,2010,96.40252,2.8216286,0.7758525,1.9213013e-07,0
DEU,2011,96.471054,2.753681,0.7752671,1.285718e-06,0
DEU,2012,96.52665,2.6981132,0.77523696,6.7063735e-07,0
DEU,2013,96.582245,2.6425445,0.7752068,1.415575e-06,0
DEU,2014,96.63785,2.5869746,0.77517664,0,0
DEU,2015,96.69345,2.531403,0.7751465,1.6943711e-06,0
DEU,2016,96.750046,2.474884,0.77507406,0,0
DEU,2017,96.807556,2.4174812,0.7749624,1.153564e-06,0
DEU,2018,96.866066,2.3591254,0.7748086,0,0
DEU,2019,96.8706,2.354788,0.77461547,4.5100225e-07,0
DEU,2020,96.876045,2.34957,0.7743832,0,0
DEU,2021,96.88249,2.343403,0.7741086,0,0
DEU,2022,96.88985,2.3363547,0.77379483,1.4431178e-06,0
GHA,2000,3.6086273,2.6371052,50.68714,22.17809,20.889038
GHA,2001,3.6665802,2.6819487,51.38651,21.55563,20.709333
GHA,2002,4.216003,3.0165124,51.299343,20.937841,20.530298
GHA,2003,4.7721453,3.3642478,51.18691,20.32476,20.351938
GHA,2004,5.334496,3.7254493,51.04978,19.716244,20.17403
GHA,2005,5.9019976,4.1004434,50.88713,19.112944,19.997486
GHA,2006,6.473387,4.490467,50.700123,18.514395,19.82163
GHA,2007,7.048961,4.8947906,50.48879,17.920769,19.64669
GHA,2008,7.6281843,5.313616,50.253452,17.33208,19.472668
GHA,2009,8.210456,5.7468715,49.993683,16.748755,19.300236
GHA,2010,8.7953415,6.1951003,49.710827,16.170233,19.128498
GHA,2011,9.382249,6.658215,49.40448,15.596928,18.95813
GHA,2012,9.970653,7.136282,49.07477,15.028953,18.789343
GHA,2013,10.560037,7.6292276,48.72161,14.466551,18.622572
GHA,2014,11.149931,8.137175,48.345417,13.909665,18.457811
GHA,2015,11.739869,8.660238,47.946587,13.358259,18.295046
GHA,2016,12.329393,9.198537,47.52552,12.812281,18.134268
GHA,2017,12.918062,9.752047,47.082405,12.271801,17.975685
GHA,2018,13.505446,10.320861,46.617645,11.736762,17.819284
GHA,2019,14.091147,10.904925,46.131454,11.207209,17.665264
GHA,2020,14.674738,11.504461,45.62442,10.68298,17.5134
GHA,2021,15.25585,12.119393,45.09676,10.164106,17.363892
GHA,2022,15.834102,12.749785,44.54886,9.650535,17.21672
GIB,2000,,,0,0,0
GIB,2001,,,0,0,0
GIB,2002,,,0,0,0
GIB,2003,,,0,0,0
GIB,2004,,,0,0,0
GIB,2005,,,0,0,0
GIB,2006,,,0,0,0
GIB,2007,,,0,0,0
GIB,2008,,,0,0,0
GIB,2009,,,0,0,0
GIB,2010,,,0,0,0
GIB,2011,,,0,0,0
GIB,2012,,,0,0,0
GIB,2013,,,0,0,0
GIB,2014,,,0,0,0
GIB,2015,,,0,0,0
GIB,2016,,,0,0,0
GIB,2017,,,0,0,0
GIB,2018,,,0,0,0
GIB,2019,,,0,0,0
GIB,2020,,,0,0,0
GIB,2021,,,0,0,0
GIB,2022,,,0,0,0
GRC,2000,77.10524,20.508183,1.0609959,0.6734688,0.65211195
GRC,2001,77.764145,19.944462,1.0603377,0.6269818,0.6040773
GRC,2002,78.480194,19.329206,1.0577005,0.5790689,0.55383164
GRC,2003,79.19377,18.714964,1.0550754,0.53169084,0.50449467
GRC,2004,79.9055,18.1012,1.0524423,0.48482883,0.45603013
GRC,2005,80.614494,17.488714,1.0498323,0.43849668,0.40846258
GRC,2006,81.32107,16.877241,1.0472357,0.3926881,0.3617663
GRC,2007,82.02555,16.266518,1.0446424,0.34736753,0.31591985
GRC,2008,82.727936,15.65654,1.0420529,0.302559,0.2709133
GRC,2009,83.42767,15.047848,1.0394883,0.25823924,0.22674882
GRC,2010,84.12508,14.440171,1.0369387,0.2144113,0.18340495
GRC,2011,84.82044,13.833249,1.0343943,0.1710472,0.14086473
GRC,2012,85.51408,13.226808,1.0318444,0.12815878,0.09911549
GRC,2013,86.205414,12.621386,1.0293106,0.08573931,0.058153864
GRC,2014,86.894485,12.016985,1.0267935,0.043771755,0.017966652
GRC,2015,87.63944,11.336531,1.0240306,0,0
GRC,2016,88.38519,10.594412,1.0203986,0,0
GRC,2017,89.12829,9.854904,1.0168092,2.0276118e-06,0
GRC,2018,89.869026,9.117725,1.0132519,3.673611e-08,0
GRC,2019,90.607155,8.383108,1.009737,7.018969e-07,0
GRC,2020,91.34298,7.6507697,1.0062542,0,0
GRC,2021,92.07623,6.920946,1.0028139,4.7681137e-06,0
GRC,2022,92.160355,6.840225,0.9994164,5.077951e-07,0
GRL,2014,0,62.5,0,37.5,0
GRL,2015,0,62.5,0,37.5,0
GRL,2016,0,62.5,0,37.5,0
GRL,2017,0,62.5,0,37.5,0
GRL,2018,0,62.5,0,37.5,0
GRL,2019,0,62.5,0,37.5,0
GRL,2020,0,62.5,0,37.5,0
GRL,2021,0,62.5,0,37.5,0
GRL,2022,0,62.5,0,37.5,0
GRD,2000,,,8.393173,0.003652968,1.8730594
GRD,2001,,,7.7586255,0.21506849,2.00137
GRD,2002,,,7.1282854,0.42648402,2.1296804
GRD,2003,,,6.502153,0.6378995,2.2579908
GRD,2004,,,5.880227,0.84931505,2.3863013
GRD,2005,,,5.262509,1.0607306,2.514612
GRD,2006,,,4.648998,1.2721461,2.6429224
GRD,2007,,,4.039694,1.4835616,2.7712328
GRD,2008,,,3.4345973,1.6949772,2.8995433
GRD,2009,,,2.8337078,1.9063927,3.027854
GRD,2010,,,2.2370257,2.117808,3.1561644
GRD,2011,,,2.229003,2.3292236,3.2844748
GRD,2012,,,2.2209802,2.5406392,3.4127853
GRD,2013,,,2.2129571,2.7520547,3.541096
GRD,2014,,,2.2129571,2.7520547,3.541096
GRD,2015,,,2.2129571,2.7520547,3.541096
GRD,2016,,,2.2129571,2.7520547,3.541096
GRD,2017,,,2.2129571,2.7520547,3.541096
GLP,2001,,,0,3.0138419,0
GLP,2002,,,0,3.0138419,0
GLP,2003,,,0,3.0138419,0
GLP,2004,,,0,3.0138419,0
GLP,2005,,,0,3.0138419,0
GLP,2006,,,0,2.8371398,0
GLP,2007,,,0,2.6604376,0
GLP,2008,,,0,2.4837356,0
GLP,2009,,,0,2.3070333,0
GLP,2010,,,0,2.1303313,0
GLP,2011,,,0,1.953629,0
GLP,2012,,,0,1.7769269,0
GLP,2013,,,0,1.6002247,0
GLP,2014,,,0,1.4235226,0
GLP,2015,,,0,1.2468204,0
GLP,2016,,,0,1.0701183,0
GLP,2017,,,0,0.89341617,0
GLP,2018,,,0,0.71671396,0
GLP,2019,,,0,0.5400118,0
GLP,2020,,,0,0.36330968,0
GLP,2021,,,0,0.18660754,0
GLP,2022,,,0,0.18660754,0
GUM,2000,,,8.684801,2.3416667,0
GUM,2001,,,8.691027,2.2105668,0.0611
GUM,2002,,,8.697251,2.0794666,0.1222
GUM,2003,,,8.703477,1.9483666,0.1833
GUM,2004,,,8.709702,1.8172667,0.2444
GUM,2005,,,8.715927,1.6861666,0.3055
GUM,2006,,,8.722152,1.5550667,0.3666
GUM,2007,,,8.728377,1.4239666,0.4277
GUM,2008,,,8.734602,1.2928667,0.4888
GUM,2009,,,8.740828,1.1617666,0.5499
GUM,2010,,,8.747052,1.0306667,0.611
GUM,2011,,,8.753278,0.89956665,0.6721
GUM,2012,,,8.759502,0.76846665,0.7332
GUM,2013,,,8.765728,0.69846666,0.7332
GUM,2014,,,8.771954,0.62846667,0.7332
GUM,2015,,,8.778178,0.5584667,0.7332
GUM,2016,,,8.784404,0.48846668,0.7332
GUM,2017,,,8.790628,1.1516666,
GUM,2018,,,8.796854,1.0816667,
GUM,2019,,,8.803079,1.0116667,
GUM,2020,,,8.809304,0.94166666,
GUM,2021,,,8.815529,0.87166667,
GUM,2022,,,8.821754,0.8016667,
GTM,2000,,,4.7867007,20.369987,13.510389
GTM,2001,,,5.0525866,20.261955,12.892658
GTM,2002,,,5.3238144,20.154186,12.279948
GTM,2003,,,5.598801,20.05237,11.676219
GTM,2004,,,5.878104,19.954416,11.079568
GTM,2005,,,6.1624756,19.85712,10.487658
GTM,2006,,,6.4518695,19.760256,9.900332
GTM,2007,,,6.7462306,19.663591,9.317465
GTM,2008,,,7.045446,19.567135,8.739079
GTM,2009,,,7.3492756,19.47156,8.16553
GTM,2010,,,7.6577907,19.375967,7.596359
GTM,2011,,,7.9707594,19.28103,7.0318985
GTM,2012,,,8.288154,19.186304,6.4719496
GTM,2013,,,8.610179,19.089361,5.915653
GTM,2014,,,8.936605,18.990229,5.3632865
GTM,2015,,,9.267235,18.888496,4.814997
GTM,2016,,,9.60174,18.784847,4.2712817
GTM,2017,,,9.939905,18.678867,3.7322953
GTM,2018,,,10.28145,18.570585,3.1983392
GTM,2019,,,10.626076,18.460474,2.6697822
GTM,2020,,,10.973512,18.348328,2.146853
GTM,2021,,,11.057962,18.234175,1.6298294
GTM,2022,,,11.141238,18.118044,1.1189889
GIN,2000,,,12.833883,49.276783,28.727026
GIN,2001,,,13.813941,48.62665,27.673117
GIN,2002,,,14.796215,47.96623,26.626114
GIN,2003,,,15.780988,47.29536,25.585705
GIN,2004,,,16.626757,46.614063,24.552307
GIN,2005,,,17.45673,45.92227,23.525963
GIN,2006,,,18.271198,45.219772,22.506395
GIN,2007,,,19.069887,44.506638,21.493988
GIN,2008,,,19.852806,43.78281,20.488777
GIN,2009,,,20.61996,43.048237,19.4908
GIN,2010,,,21.37165,42.302616,18.499844
GIN,2011,,,22.107592,41.5461,17.516232
GIN,2012,,,22.827797,40.778637,16.539997
GIN,2013,,,23.53227,40.000164,15.571187
GIN,2014,,,24.221018,39.21063,14.609838
GIN,2015,,,24.897911,38.405647,13.653488
GIN,2016,,,25.563028,37.58444,12.702696
GIN,2017,,,26.216438,36.74623,11.758015
GIN,2018,,,26.858227,35.89024,10.82
GIN,2019,,,27.488157,35.016098,9.889345
GIN,2020,,,28.10692,34.12223,8.966315
GIN,2021,,,28.714287,33.20825,8.051617
GIN,2022,,,29.310646,32.272907,7.145706
GNB,2004,3.013406,3.5364132,6.1541286,56.584713,30.711338
GNB,2005,3.645374,4.02025,6.8890233,56.145084,29.300266
GNB,2006,4.318731,4.4780245,7.6174607,55.684475,27.90131
GNB,2007,4.9996924,4.9434013,8.338969,55.202534,26.515404
GNB,2008,5.6884317,5.41658,9.053559,54.699203,25.142225
GNB,2009,6.3848853,5.8974724,9.76072,54.174335,23.782587
GNB,2010,7.0894723,6.3865914,10.461008,53.627785,22.435146
GNB,2011,7.8021336,6.883857,11.153918,53.05935,21.100742
GNB,2012,8.523058,7.3895,11.839487,52.46877,19.779184
GNB,2013,9.252264,7.9035344,12.517374,51.85592,18.47091
GNB,2014,9.989944,8.426198,13.187614,51.22049,17.175755
GNB,2015,10.736212,8.957626,13.850061,50.562225,15.893876
GNB,2016,11.49108,9.497823,14.504352,49.881084,14.625661
GNB,2017,12.254659,10.046908,15.150316,49.176903,13.371214
GNB,2018,13.027152,10.605147,15.788004,48.449253,12.130443
GNB,2019,13.808574,11.172532,16.417034,47.69818,10.90368
GNB,2020,14.599034,11.749189,17.037231,46.92351,9.691032
GNB,2021,15.3986435,12.335244,17.648422,46.125084,8.492604
GNB,2022,15.443575,12.400244,17.743803,45.9816,8.430776
GNB,2000,,,4.0151215,55.340405,36.483345
GNB,2001,,,4.48222,55.850483,35.022087
GNB,2002,,,4.95852,56.33012,33.57253
GNB,2003,,,5.443834,56.77863,32.135742
GUY,2000,55.398872,22.73181,8.735503,11.826381,1.3074331
GUY,2001,54.862263,23.768328,8.791989,11.315643,1.2617781
GUY,2002,54.325493,24.8058,8.848566,10.804071,1.2160708
GUY,2003,53.809166,25.813728,8.9044695,10.301222,1.1714147
GUY,2004,53.344795,26.853565,8.876014,9.798716,1.1269106
GUY,2005,52.878395,27.897463,8.848037,9.293854,1.0822531
GUY,2006,52.40982,28.945625,8.820532,8.786588,1.0374352
GUY,2007,51.93926,29.997782,8.793493,8.2769985,0.9924665
GUY,2008,51.46673,31.053902,8.766914,7.765107,0.94734776
GUY,2009,50.992092,32.114174,8.740785,7.2508745,0.90207285
GUY,2010,50.51553,33.178345,8.715102,6.7343707,0.85665035
GUY,2011,50.03706,34.246384,8.689864,6.2156105,0.8110812
GUY,2012,49.521072,35.367027,8.6615925,5.6864085,0.7639003
GUY,2013,49.004078,36.48933,8.63267,5.1572003,0.71671945
GUY,2014,48.48397,37.616108,8.602822,4.6276393,0.66945875
GUY,2015,47.96097,38.74699,8.571973,4.097929,0.62213635
GUY,2016,47.434982,39.882008,8.540003,3.5682473,0.5747586
GUY,2017,46.905922,41.021187,8.506786,3.0387697,0.5273333
GUY,2018,46.37428,42.163788,8.4723015,2.5097437,0.47988737
GUY,2019,45.839676,43.310215,8.436368,1.9813237,0.43241885
GUY,2020,45.302315,44.460114,8.3989105,1.4537172,0.38494515
GUY,2021,44.762245,45.613327,8.359829,0.9271229,0.33747876
GUY,2022,44.219517,46.769688,8.319021,0.4017395,0.29003218
HTI,2000,,,16.56953,29.613768,37.06716
HTI,2001,,,17.443296,29.055878,35.66333
HTI,2002,,,18.313099,28.471027,34.278164
HTI,2003,,,19.176247,27.858744,32.915344
HTI,2004,,,19.852829,27.254755,31.840748
HTI,2005,,,20.499712,26.63909,30.81366
HTI,2006,,,21.13762,26.007988,29.802515
HTI,2007,,,21.765394,25.361504,28.808567
HTI,2008,,,22.383354,24.6993,27.830912
HTI,2009,,,22.989395,24.021845,26.872059
HTI,2010,,,23.58409,23.328747,25.930725
HTI,2011,,,24.166567,22.620121,25.00765
HTI,2012,,,24.736435,21.895924,24.102894
HTI,2013,,,25.292404,21.156599,23.217672
HTI,2014,,,25.834795,20.40179,22.35109
HTI,2015,,,26.36279,19.63177,21.503714
HTI,2016,,,26.873287,18.848434,20.678926
HTI,2017,,,27.365072,18.052889,19.877584
HTI,2018,,,27.83824,17.245413,19.098902
HTI,2019,,,28.292692,16.426424,18.342356
HTI,2020,,,28.469843,16.275156,18.133265
HTI,2021,,,28.64304,16.127266,17.928843
HTI,2022,,,28.81228,15.982755,17.729086
,2000,86.568634,11.821401,0.5224604,1.0019757,0.08553115
,2001,86.55974,11.597494,0.49819857,1.2632031,0.0813626
,2002,86.6984,11.50707,0.4999232,1.2159666,0.0786362
,2003,86.86173,11.391843,0.5024995,1.168048,0.07587581
,2004,87.10192,11.199926,0.5051608,1.119967,0.07302098
,2005,87.34123,11.008332,0.5086368,1.0764589,0.06533802
,2006,87.5805,10.831536,0.5125224,1.0140463,0.06139635
,2007,87.833664,10.637941,0.51622385,0.9547453,0.057423685
,2008,88.08965,10.440131,0.5197373,0.89700496,0.053470895
,2009,88.37046,10.217342,0.5221834,0.840946,0.049065594
,2010,88.660385,9.982196,0.52506423,0.78702253,0.04533105
,2011,88.95049,9.7402115,0.52713245,0.74055934,0.041602153
,2012,89.24099,9.496729,0.52884626,0.69572407,0.037711248
,2013,89.53499,9.24892,0.5305166,0.65185547,0.03371886
,2014,89.83567,8.991132,0.5323071,0.61087424,0.030018473
,2015,90.13129,8.740519,0.53193307,0.5689738,0.027291313
,2016,90.41134,8.502742,0.53143346,0.5299326,0.024551556
,2017,90.66791,8.277493,0.53168595,0.50143695,0.021475649
,2018,90.882515,8.0748,0.5345554,0.48622113,0.021908667
,2019,91.04039,7.928609,0.53452003,0.4743357,0.022148415
,2020,91.14379,7.831809,0.53557307,0.46566582,0.023157122
,2021,91.23406,7.754492,0.5332664,0.45577675,0.02240289
,2022,91.24387,7.757781,0.5248524,0.45090526,0.022586387
HND,2000,43.533737,20.722631,6.653151,10.518514,18.571966
HND,2001,44.17157,21.085047,6.761621,10.152617,17.829144
HND,2002,44.781677,21.49449,6.8806906,9.783103,17.06004
HND,2003,45.376774,21.909418,6.9993258,9.414436,16.300045
HND,2004,45.957783,22.327286,7.116696,9.046897,15.551339
HND,2005,46.450626,22.82132,7.232276,8.680636,14.81514
HND,2006,46.927505,23.32025,7.3461843,8.315538,14.090523
HND,2007,47.388798,23.823462,7.4581203,7.951662,13.377958
HND,2008,47.83445,24.33134,7.567983,7.588978,12.677248
HND,2009,48.26509,24.842903,7.6754427,7.227575,11.988988
HND,2010,48.68033,25.359215,7.780513,6.8673615,11.312582
HND,2011,49.080845,25.87928,7.8828855,6.5084195,10.648572
HND,2012,49.466187,26.404175,7.9825516,6.1506696,9.996417
HND,2013,49.83731,26.932533,8.07919,5.7942095,9.356755
HND,2014,50.193737,27.465443,8.172781,5.438969,8.729073
HND,2015,50.536766,28.001131,8.26302,5.085038,8.114046
HND,2016,50.86615,28.540327,8.349864,4.732373,7.511285
HND,2017,51.18235,29.082672,8.433174,4.380978,6.920826
HND,2018,51.485836,29.627796,8.512833,4.0308695,6.3426647
HND,2019,51.776863,30.175692,8.588752,3.6820302,5.7766647
HND,2020,52.055676,30.72635,8.660848,3.334434,5.222691
HND,2021,52.3228,31.27938,8.729034,2.9881012,4.6806846
HND,2022,52.606056,31.790936,8.809616,2.6429815,4.150411
HKG,2000,75.208,21.520248,0,3.2717488,0
HKG,2001,75.208,21.520248,0,3.2717488,0
HKG,2002,75.208,21.520248,0,3.2717488,0
HKG,2003,75.208,21.520248,0,3.2717488,0
HKG,2004,75.19485,21.520224,0,3.2849298,0
HKG,2005,75.18169,21.5202,0,3.2981107,0
HKG,2006,75.16853,21.520176,0,3.3112917,0
HKG,2007,75.15537,21.520151,0,3.3244727,0
HKG,2008,75.14222,21.520126,0,3.3376539,0
HKG,2009,75.12907,21.520102,0,3.3508348,0
HKG,2010,75.115906,21.520079,0,3.3640158,0
HKG,2011,75.10275,21.520054,0,3.3771968,0
HKG,2012,75.08959,21.52003,0,3.3903778,0
HKG,2013,75.07644,21.520004,0,3.403559,0
HKG,2014,77.64037,18.942886,0,3.41674,0
HKG,2015,80.20431,16.365774,0,3.429921,0
HKG,2016,82.768234,13.788668,0,3.443102,0
HKG,2017,85.33215,11.211567,0,3.4562829,0
HKG,2018,87.896065,8.634472,0,3.469464,0
HKG,2019,90.45998,6.0573826,0,3.482645,0
HKG,2020,93.02387,3.480299,0,3.495826,0
HKG,2021,95.60089,0.90328413,0,3.495826,0
HKG,2022,96.50417,0,0,3.495826,0
HUN,2000,65.70401,32.33972,1.956271,0,0
HUN,2001,65.42653,32.616425,1.9570451,0,0
HUN,2002,65.15981,32.87979,1.9603937,1.1932299e-06,0
HUN,2003,64.89434,33.14195,1.9637179,0,0
HUN,2004,66.17102,31.861948,1.967034,0,0
HUN,2005,67.49288,30.53626,1.9708551,9.694347e-07,0
HUN,2006,68.8608,29.164022,1.9751734,2.5440766e-06,0
HUN,2007,70.27147,27.749075,1.979459,0,0
HUN,2008,71.72432,26.291967,1.983712,0,0
HUN,2009,73.21874,24.793333,1.9879242,1.4245591e-06,0
HUN,2010,74.74923,23.259176,1.9915988,0,0
HUN,2011,76.319595,21.685165,1.9952408,0,0
HUN,2012,77.9181,20.084057,1.997848,0,0
HUN,2013,79.5504,18.449509,2.0000885,8.487866e-07,0
HUN,2014,81.22007,16.777615,2.002321,0,0
HUN,2015,82.92683,15.068628,2.0045452,0,0
HUN,2016,84.67584,13.31734,2.0068185,0,0
HUN,2017,86.90457,11.086308,2.0091243,0,0
HUN,2018,87.722206,10.266315,2.0114787,9.1899e-07,0
HUN,2019,87.75111,10.235033,2.0138662,0,0
HUN,2020,87.78049,10.203218,2.016294,2.0030882e-08,0
HUN,2021,87.81037,10.170868,2.0187628,1.1465559e-06,0
HUN,2022,87.840645,10.138092,2.021264,0,0
ISL,2000,,,1.1999869,0.002004541,0
ISL,2001,,,1.2016997,0.001120637,0
ISL,2002,,,1.2033995,0.000231377,0
ISL,2003,,,1.2050519,3.0854449e-06,0
ISL,2004,,,1.2066753,1.2839134e-06,0
ISL,2005,,,1.2082727,2.2603406e-07,0
ISL,2006,,,1.2098572,0,0
ISL,2007,,,1.2114027,0,0
ISL,2008,,,1.2129221,2.3533062e-06,0
ISL,2009,,,1.2144285,0,0
ISL,2010,,,1.2152468,0,0
ISL,2011,,,1.2154156,0,0
ISL,2012,,,1.2155844,0,0
ISL,2013,,,1.2160131,0,0
ISL,2014,,,1.2164546,0,0
ISL,2015,,,1.2168831,0,0
ISL,2016,,,1.2173376,0,0
ISL,2017,,,1.2178311,8.880889e-09,0
ISL,2018,,,1.2183508,0,0
ISL,2019,,,1.218896,1.5395232e-06,0
ISL,2020,,,1.2194545,0,0
ISL,2021,,,1.220052,0,0
ISL,2022,,,1.2206753,0,0
IND,2000,6.096392,7.9893694,5.40726,7.181619,73.325356
IND,2001,7.3994,9.324085,6.0855546,6.7783427,70.41262
IND,2002,8.782426,10.754196,6.6222816,6.3759956,67.4651
IND,2003,10.177467,12.191298,7.126144,5.974223,64.53087
IND,2004,12.560897,12.659187,7.597395,5.573049,61.60947
IND,2005,14.661089,13.428448,8.035796,5.172458,58.70221
IND,2006,16.769518,14.207787,8.44161,4.772457,55.808628
IND,2007,18.963005,14.920496,8.815075,4.3730707,52.928352
IND,2008,21.169353,15.63849,9.15627,3.9743004,50.06159
IND,2009,23.388208,16.361202,9.4650135,3.5761275,47.20945
IND,2010,25.619543,17.088772,9.7415495,3.178578,44.37156
IND,2011,27.863255,17.821339,9.986098,2.7816665,41.54764
IND,2012,30.119352,18.560959,10.199768,2.3855305,38.73439
IND,2013,32.387146,19.307308,10.382388,1.9901943,35.932964
IND,2014,34.665985,20.060535,10.534029,1.5957006,33.143753
IND,2015,36.955173,20.820545,10.654649,1.2020794,30.367552
IND,2016,39.254017,21.587238,10.744219,0.8093646,27.60516
IND,2017,41.475643,22.354746,10.790308,0.5764861,24.802816
IND,2018,43.62501,23.123104,10.795112,0.4674458,21.989326
IND,2019,45.766422,23.896723,10.768689,0.3555889,19.212576
IND,2020,47.899597,24.675505,10.711343,0.24078974,16.472765
IND,2021,50.024147,25.45959,10.623445,0.122928105,13.76989
IND,2022,52.139935,26.248627,10.505215,0.001869016,11.104357
IDN,2000,,,13.035057,14.177397,32.570286
IDN,2001,,,13.124832,13.499009,31.069754
IDN,2002,,,13.169233,12.827991,29.587803
IDN,2003,,,13.16895,12.164512,28.124876
IDN,2004,,,13.124861,11.508407,26.680532
IDN,2005,,,13.037481,10.860258,25.256279
IDN,2006,,,12.907778,10.219772,23.851366
IDN,2007,,,12.736481,9.587174,22.466383
IDN,2008,,,12.524479,8.962312,21.100914
IDN,2009,,,12.27249,8.345552,19.755928
IDN,2010,,,11.981086,7.7382374,18.43498
IDN,2011,,,11.650425,7.1457086,17.152317
IDN,2012,,,11.283378,6.560004,15.8869095
IDN,2013,,,10.880664,5.9812484,14.639077
IDN,2014,,,10.443036,5.4092464,13.408299
IDN,2015,,,9.97122,4.844164,12.195023
IDN,2016,,,9.4659605,4.2859707,10.999169
IDN,2017,,,8.928032,3.7347994,9.82111
IDN,2018,,,8.358175,3.190484,8.6604185
IDN,2019,,,7.7571535,2.6530302,7.5171156
IDN,2020,,,7.125678,2.1222901,6.390826
IDN,2021,,,6.464512,1.5982735,5.2815795
IDN,2022,,,6.5732627,1.0808423,4.1890144
IRN,2000,,,9.100602,12.143534,0.5375747
IRN,2001,,,9.150247,11.3490095,0.52759725
IRN,2002,,,9.197357,10.569388,0.5177034
IRN,2003,,,9.241972,9.804503,0.5078932
IRN,2004,,,9.284199,9.054314,0.49818048
IRN,2005,,,9.324155,8.318766,0.4885792
IRN,2006,,,9.361892,7.5976157,0.4790896
IRN,2007,,,9.401211,6.896296,0.4703802
IRN,2008,,,9.440452,6.2104683,0.46210274
IRN,2009,,,9.477829,5.5368705,0.4539229
IRN,2010,,,9.513302,4.8752036,0.44582665
IRN,2011,,,9.546993,4.225373,0.437828
IRN,2012,,,9.5800085,3.588006,0.43009412
IRN,2013,,,9.612101,2.9623213,0.4225692
IRN,2014,,,9.642439,2.3473685,0.415114
IRN,2015,,,9.671242,1.7430845,0.4077563
IRN,2016,,,9.698456,1.1492459,0.4004822
IRN,2017,,,9.724317,0.959022,
IRN,2018,,,9.735611,0.5655329,
IRN,2019,,,9.742014,0.23689868,
IRN,2020,,,9.73323,0,
IRN,2021,,,9.683775,0,
IRN,2022,,,9.635265,4.0584155e-06,
IRQ,2000,25.581808,44.922962,14.787818,9.985091,4.722323
IRQ,2001,26.604763,44.471107,14.891366,9.609495,4.4232693
IRQ,2002,27.626427,44.019146,14.99469,9.234549,4.1251917
IRQ,2003,28.646797,43.567078,15.097792,8.860247,3.8280876
IRQ,2004,29.66588,43.114906,15.200669,8.486587,3.5319586
IRQ,2005,30.297497,44.147575,14.204545,8.11358,3.2368052
IRQ,2006,30.982014,45.139942,13.193979,7.741348,2.9427164
IRQ,2007,31.720968,46.090767,12.169142,7.369621,2.6495028
IRQ,2008,32.51589,46.99829,11.130007,6.998547,2.357264
IRQ,2009,33.36829,47.860832,10.076586,6.62823,2.0660636
IRQ,2010,34.281174,48.684673,9.011125,6.251039,1.7719866
