Code,Year,population using safely managed drinking water services,population using only basic drinking water services,population using limited drinking water services,population using unimproved drinking water services,population using surface water as a primary source of drinking water
MDA,2004,48.26705,36.018776,1.4509894,14.2631855,0
MDA,2005,50.455475,34.21903,1.4555776,13.869918,0
MDA,2006,52.77063,32.329422,1.4595693,13.440377,0
MDA,2007,55.117805,30.408302,1.4633741,13.010516,0
MDA,2008,57.49706,28.455631,1.4669919,12.580318,0
MDA,2009,59.90842,26.47136,1.470422,12.1497965,0
MDA,2010,62.351955,24.455444,1.4736645,11.718938,0
MDA,2011,64.82769,22.407837,1.4767187,11.287751,0
MDA,2012,67.335686,20.328495,1.4795843,10.856231,0
MDA,2013,69.875984,18.217373,1.482261,10.424385,0
MDA,2014,72.44862,16.074423,1.4847485,9.992204,0
MDA,2015,72.773735,16.17772,1.4922705,9.556278,0
MDA,2016,73.10594,16.277515,1.4997979,9.116741,0
MDA,2017,73.44444,16.373945,1.5073231,8.674287,0
MDA,2018,73.789215,16.466759,1.5148387,8.229186,0
MDA,2019,74.139725,16.555965,1.5223373,7.7819757,0
MDA,2020,74.49594,16.641312,1.5298115,7.3329396,0
MDA,2021,74.857574,16.722672,1.5372537,6.882503,0
MDA,2022,75.22434,16.799927,1.5446566,6.431075,0
MCO,2000,100,0,0,0,0
MCO,2001,100,0,0,0,0
MCO,2002,100,0,0,0,0
MCO,2003,100,0,0,0,0
MCO,2004,100,0,0,0,0
MCO,2005,100,0,0,0,0
MCO,2006,100,0,0,0,0
MCO,2007,100,0,0,0,0
MCO,2008,100,0,0,0,0
MCO,2009,100,0,0,0,0
MCO,2010,100,0,0,0,0
MCO,2011,100,0,0,0,0
MCO,2012,100,0,0,0,0
MCO,2013,100,0,0,0,0
MCO,2014,100,0,0,0,0
MCO,2015,100,0,0,0,0
MCO,2016,100,0,0,0,0
MCO,2017,100,0,0,0,0
MCO,2018,100,0,0,0,0
MCO,2019,100,0,0,0,0
MCO,2020,100,0,0,0,0
MCO,2021,100,0,0,0,0
MCO,2022,100,0,0,0,0
MNG,2000,18.255875,44.239487,6.2789516,12.943586,18.2821
MNG,2001,19.215406,44.677692,6.3657055,12.385304,17.35589
MNG,2002,20.196634,45.066555,6.4441504,11.8385515,16.45411
MNG,2003,21.19854,45.406715,6.514419,11.303427,15.5769
MNG,2004,22.220083,45.698883,6.576657,10.780014,14.724364
MNG,2005,23.258907,45.94295,6.6310844,10.269137,13.89792
MNG,2006,24.315554,46.140938,6.677817,9.769854,13.095837
MNG,2007,25.388634,46.29348,6.7170486,9.282391,12.318446
MNG,2008,26.477415,46.40167,6.748949,8.80658,11.565388
MNG,2009,27.57911,46.465683,6.7738566,8.343274,10.838079
MNG,2010,28.695032,46.48768,6.7918053,7.8912296,10.134256
MNG,2011,29.620155,46.399666,6.823299,7.5433435,9.613535
MNG,2012,30.440584,46.256557,6.864011,7.2504883,9.188358
MNG,2013,31.271063,46.10271,6.903445,6.9582553,8.764526
MNG,2014,32.11119,45.938084,6.9416485,6.666795,8.342286
MNG,2015,32.96165,45.762875,6.9785395,6.375802,7.921135
MNG,2016,33.822056,45.577026,7.0141616,6.085428,7.5013275
MNG,2017,34.691986,45.380547,7.0485735,5.7958117,7.0830817
MNG,2018,35.577793,45.173767,7.080815,5.5047617,6.6628647
MNG,2019,36.479572,44.956043,7.110742,5.212489,6.2411566
MNG,2020,37.39738,44.726738,7.1382113,4.9122915,5.8253775
MNG,2021,38.330517,44.485294,7.163214,4.55946,5.461516
MNG,2022,39.280155,44.23107,7.1854215,4.2056966,5.097655
MNE,2006,83.86928,11.316688,3.1098044,1.5202354,0.18399288
MNE,2007,83.9874,11.442824,2.9548295,1.4459757,0.16897434
MNE,2008,84.07976,11.594929,2.7990718,1.3722205,0.15401919
MNE,2009,84.17143,11.747862,2.6425107,1.2990608,0.1391322
MNE,2010,84.26259,11.901506,2.485168,1.2264276,0.12430953
MNE,2011,84.353294,12.055803,2.3270526,1.1542984,0.10954951
MNE,2012,84.44356,12.210753,2.1681657,1.0826724,0.09485214
MNE,2013,84.53345,12.366302,2.0085125,1.0115237,0.08021622
MNE,2014,84.62296,12.522448,1.8480917,0.9408572,0.065642014
MNE,2015,84.712105,12.679193,1.6869019,0.87067235,0.05112982
MNE,2016,84.8008,12.83659,1.5249405,0.80099356,0.036680847
MNE,2017,84.88911,12.994586,1.3622093,0.7281739,0.025921855
MNE,2018,84.953575,13.552724,0.7958185,0.67897415,0.018908873
MNE,2019,85.01322,13.668183,0.6712898,0.6352741,0.012032267
MNE,2020,85.0722,13.784713,0.5454788,0.5923162,0.005292651
MNE,2021,85.09556,13.764834,0.54821074,0.5861577,0.005237627
MNE,2022,85.11892,13.744956,0.55094266,0.5800011,0.005182604
MSR,2000,,,0,1.9491656,0
MSR,2001,,,0,1.9478332,0
MSR,2002,,,0,1.9465008,0
MSR,2003,,,0,1.9451684,0
MSR,2004,,,0,1.943836,0
MSR,2005,,,0,1.9425036,0
MSR,2006,,,0,1.9411712,0
MSR,2007,,,0,1.9398388,0
MSR,2008,,,0,1.9385064,0
MSR,2009,,,0,1.937174,0
MSR,2010,,,0,1.9358414,0
MSR,2011,,,0,1.934509,0
MSR,2012,,,0,1.9331766,0
MSR,2013,,,0,1.9318442,0
MSR,2014,,,0,1.9305118,0
MSR,2015,,,0,1.9291794,0
MSR,2016,,,0,1.927847,0
MSR,2017,,,0,1.9265146,0
MSR,2018,,,0,1.9251822,0
MSR,2019,,,0,1.9238498,0
MSR,2020,,,0,1.9225174,0
MSR,2021,,,0,1.9225174,0
MSR,2022,,,0,1.9225174,0
MAR,2000,41.516567,23.279337,4.92076,27.254583,3.0287552
MAR,2001,41.95547,23.671413,5.0375934,26.489573,2.8459506
MAR,2002,42.393078,24.195501,5.0157776,25.730389,2.6652532
MAR,2003,42.828274,24.721277,4.985716,24.977957,2.4867773
MAR,2004,43.261616,25.248598,4.9475126,24.231808,2.3104637
MAR,2005,43.805397,25.77532,4.8886576,23.403564,2.127062
MAR,2006,44.36928,26.298326,4.8193746,22.567625,1.9453907
MAR,2007,44.92939,26.81735,4.742633,21.743086,1.7675409
MAR,2008,47.73959,25.077744,4.658784,20.930344,1.5935389
MAR,2009,50.60236,23.27635,4.568176,20.129715,1.4233967
MAR,2010,53.51767,21.414455,4.4709105,19.339966,1.2569978
MAR,2011,56.482193,19.49371,4.3674536,18.562223,1.094419
MAR,2012,59.49482,17.515503,4.2580256,17.796041,0.9356085
MAR,2013,62.553364,15.4814,4.142963,17.041708,0.7805654
MAR,2014,65.65674,13.392738,4.022483,16.298794,0.62924415
MAR,2015,68.28291,11.770955,3.8969128,15.5625105,0.48670918
MAR,2016,69.90109,11.147079,3.766468,14.836848,0.3485139
MAR,2017,71.52532,10.506495,3.6314692,14.122635,0.21408165
MAR,2018,73.15412,10.879258,2.4634557,13.419782,0.083381794
MAR,2019,73.584076,11.397775,2.3332634,12.684886,0
MAR,2020,73.91218,12.006582,2.1997962,11.881441,0
MAR,2021,74.59271,12.250601,2.0634205,11.093266,0
MAR,2022,74.824196,12.195259,2.0329301,10.947612,0
MOZ,2000,,,5.767629,54.30948,17.209381
MOZ,2001,,,6.403498,52.873325,16.957088
MOZ,2002,,,6.890029,51.160538,16.667482
MOZ,2003,,,7.3395724,49.45123,16.378534
MOZ,2004,,,7.7523384,47.745037,16.090076
MOZ,2005,,,8.128508,46.04235,15.802278
MOZ,2006,,,8.46827,44.34248,15.514813
MOZ,2007,,,8.771831,42.646477,15.228178
MOZ,2008,,,9.034041,40.862427,14.896612
MOZ,2009,,,9.256485,39.07873,14.562342
MOZ,2010,,,9.439893,37.302814,14.228945
MOZ,2011,,,9.584803,35.535435,13.896766
MOZ,2012,,,9.691726,33.77671,13.5658245
MOZ,2013,,,9.761179,32.026752,13.236143
MOZ,2014,,,9.79369,30.285685,12.907743
MOZ,2015,,,9.789796,28.553614,12.580647
MOZ,2016,,,9.750042,26.830667,12.254875
MOZ,2017,,,9.675041,25.11718,11.930596
MOZ,2018,,,9.565303,23.413029,11.607682
MOZ,2019,,,9.421215,21.717678,11.285738
MOZ,2020,,,9.243408,20.031542,10.964939
MOZ,2021,,,9.51962,18.354403,10.645046
MOZ,2022,,,9.791081,16.687046,10.326507
MMR,2000,27.514257,20.212597,18.977772,17.560144,15.73523
MMR,2001,28.961226,20.227816,18.304003,16.9947,15.512257
MMR,2002,30.434303,20.237017,17.608618,16.429945,15.290118
MMR,2003,31.933739,20.240131,16.891666,15.865785,15.068681
MMR,2004,33.459457,20.23712,16.153254,15.302216,14.847955
MMR,2005,35.011383,20.22794,15.393487,14.739246,14.627945
MMR,2006,36.589092,20.212616,14.61253,14.176976,14.408785
MMR,2007,38.19285,20.191051,13.810432,13.615318,14.19035
MMR,2008,39.822567,20.163204,12.987307,13.054275,13.972647
MMR,2009,41.477825,20.129122,12.143313,12.493936,13.755803
MMR,2010,43.159233,20.088587,11.278461,11.934134,13.539584
MMR,2011,44.668446,20.239311,10.392964,11.375048,13.324232
MMR,2012,45.984425,20.602463,9.486884,10.816593,13.109636
MMR,2013,47.316082,20.968771,8.560379,10.258856,12.895912
MMR,2014,48.66386,21.33813,7.6134768,9.701689,12.682844
MMR,2015,50.031273,21.709728,6.6457996,9.144129,12.4690695
MMR,2016,51.417805,22.08387,5.657545,8.586194,12.254586
MMR,2017,52.822575,22.460968,4.648973,8.02798,12.039504
MMR,2018,54.24494,22.841394,3.620333,7.4694967,11.823834
MMR,2019,55.683693,23.225641,2.5719573,6.910918,11.607789
MMR,2020,56.771027,23.957737,1.5274324,6.3523254,11.391479
MMR,2021,57.325474,25.005587,0.7004214,5.793688,11.1748295
MMR,2022,57.3965,24.987942,0.6971211,5.773404,11.145035
NAM,2000,,,7.363231,7.1608534,9.513105
NAM,2001,,,7.4045067,7.0153975,9.211114
NAM,2002,,,7.4118342,6.842038,8.867921
NAM,2003,,,7.4122996,6.6642046,8.52155
NAM,2004,,,7.412042,6.487164,8.180394
NAM,2005,,,7.4115663,6.311358,7.845211
NAM,2006,,,7.4105763,6.1365776,7.51575
NAM,2007,,,7.409273,5.963023,7.192369
NAM,2008,,,7.407562,5.7906446,6.87507
NAM,2009,,,7.4060354,5.619929,6.5646086
NAM,2010,,,7.4041033,5.4504523,6.260428
NAM,2011,,,7.4022574,5.282614,5.963141
NAM,2012,,,7.3976674,5.1142783,5.6700726
NAM,2013,,,7.393079,4.94761,5.384153
NAM,2014,,,7.388492,4.7826223,5.105461
NAM,2015,,,7.3841963,4.6195593,4.834323
NAM,2016,,,7.3818307,4.4596224,4.5721407
NAM,2017,,,7.3817644,4.303043,4.3190746
NAM,2018,,,7.3839784,4.1497717,4.0749364
NAM,2019,,,7.3212166,3.9997604,3.8395379
NAM,2020,,,7.258907,3.8530793,3.6128218
NAM,2021,,,7.1970887,3.7096696,3.3945785
NAM,2022,,,7.103741,3.6479228,3.3362217
NRU,2000,,,0,1.9182062,0
NRU,2001,,,0,1.990102,0
NRU,2002,,,0,2.061998,0
NRU,2003,,,0,2.1338937,0
NRU,2004,,,0,2.2057896,0
NRU,2005,,,0,2.2776854,0
NRU,2006,,,0,2.3495812,0
NRU,2007,,,0,2.421477,0
NRU,2008,,,0,2.493373,0
NRU,2009,,,0,2.5652688,0
NRU,2010,,,0,2.6371646,0
NRU,2011,,,0,2.7090604,0
NRU,2012,,,0,2.7809563,0
NRU,2013,,,0,2.852852,0
NRU,2014,,,0,2.924748,0
NRU,2015,,,0,2.9966438,0
NRU,2016,,,0,2.9966438,0
NRU,2017,,,0,2.9966438,0
NRU,2018,,,0,2.9966438,0
NRU,2019,,,0,2.9966438,0
NPL,2000,26.741066,52.928722,0.9687193,15.971521,3.3899703
NPL,2001,27.037687,53.287594,1.1022718,15.299558,3.2728896
NPL,2002,27.299574,53.63685,1.238285,14.663071,3.1622214
NPL,2003,27.560543,53.980724,1.3763857,14.030352,3.051995
NPL,2004,27.82055,54.319164,1.5165459,13.401516,2.9422238
NPL,2005,28.07956,54.652107,1.6587368,12.776676,2.832922
NPL,2006,28.337532,54.979507,1.8029289,12.15593,2.7241032
NPL,2007,28.594538,55.301285,1.9490881,11.539324,2.6157653
NPL,2008,28.850422,55.6174,2.097186,10.927049,2.50794
NPL,2009,29.105146,55.927803,2.2471907,10.319218,2.4006414
NPL,2010,29.358671,56.232437,2.3990693,9.71594,2.2938833
NPL,2011,29.61106,56.53121,2.5527825,9.117279,2.187667
NPL,2012,29.862654,56.82388,2.7082705,8.523237,2.0819619
NPL,2013,28.432566,58.790993,2.8655095,7.9341025,1.9768283
NPL,2014,26.976387,60.77694,3.0244377,7.349981,1.8722562
NPL,2015,25.494219,62.78136,3.185024,6.7711043,1.7682911
NPL,2016,23.986555,64.80365,3.3472075,6.197648,1.664939
NPL,2017,22.453627,66.84337,3.5109475,5.6298246,1.5622349
NPL,2018,20.895864,68.89991,3.6761851,5.0678415,1.4601974
NPL,2019,19.313541,70.972824,3.842878,4.5118957,1.3588599
NPL,2020,17.707117,73.06146,4.0109634,3.9622104,1.2582426
NPL,2021,16.0769,75.16535,4.180397,3.4189754,1.1583768
NPL,2022,16.116636,75.11846,4.1750793,3.4329638,1.1568606
NLD,2000,99.99387,0.006126544,0,3.009696e-06,0
NLD,2001,99.99269,0.007307439,0,1.6131796e-06,0
NLD,2002,99.99151,0.008488335,0,1.2771851e-06,0
NLD,2003,99.99033,0.009667087,0,0,0
NLD,2004,99.98915,0.010850126,0,5.426675e-07,0
NLD,2005,99.98797,0.012030686,0,0,0
NLD,2006,99.986786,0.013211917,0,1.483476e-06,0
NLD,2007,99.98561,0.01439024,0,0,0
NLD,2008,99.98443,0.015572107,0,0,0
NLD,2009,99.983246,0.016754605,0,1.4291555e-06,0
NLD,2010,99.98206,0.0179355,0,3.408571e-07,0
NLD,2011,99.98088,0.019116122,0,0,0
NLD,2012,99.979706,0.020296134,0,0,0
NLD,2013,99.97852,0.021478187,0,1.1463528e-06,0
NLD,2014,99.97734,0.022658762,0,0,0
NLD,2015,99.97616,0.023839653,0,0,0
NLD,2016,99.974976,0.025020873,0,2.8228462e-06,0
NLD,2017,99.9738,0.026201073,0,0,0
NLD,2018,99.97262,0.027382005,0,0,0
NLD,2019,99.971436,0.028561667,0,0,0
NLD,2020,99.97026,0.02974232,0,0,0
NLD,2021,99.96908,0.030923702,0,0,0
NLD,2022,99.96789,0.032106247,0,2.5631687e-06,0
NCL,2000,87.04396,8.061014,0,4.895023,0
NCL,2001,87.04396,8.061014,0,4.895023,0
NCL,2002,87.04396,8.061014,0,4.895023,0
NCL,2003,87.70611,7.632219,0,4.6616707,0
NCL,2004,88.37045,7.2012267,0,4.428318,0
NCL,2005,89.036995,6.768039,0,4.194966,0
NCL,2006,89.705734,6.3326554,0,3.9616132,0
NCL,2007,90.37666,5.8950763,0,3.7282608,0
NCL,2008,91.04979,5.455301,0,3.4949083,0
NCL,2009,91.72511,5.0133295,0,3.261556,0
NCL,2010,92.40263,4.5691624,0,3.0282035,0
NCL,2011,93.08235,4.1227994,0,2.794851,0
NCL,2012,93.76426,3.6742406,0,2.5614986,0
NCL,2013,94.448364,3.223486,0,2.3281465,0
NCL,2014,95.134674,2.7705352,0,2.094794,0
NCL,2015,95.50278,2.6357837,0,1.8614415,0
NCL,2016,95.72986,2.642051,0,1.6280891,0
NCL,2017,95.95695,2.6483183,0,1.3947366,0
NCL,2018,96.18403,2.6545856,0,1.1613842,0
NCL,2019,96.41112,2.660853,0,0.92803186,0
NCL,2020,96.6382,2.6671202,0,0.69467944,0
NCL,2021,96.86529,2.6733875,0,0.46132702,0
NCL,2022,96.86529,2.6733875,0,0.46132702,0
NZL,2000,84.39357,15.606428,0,2.2797552e-07,0
NZL,2001,84.39357,15.606428,0,5.2725017e-07,0
NZL,2002,84.39357,15.606428,0,3.9571145e-07,0
NZL,2003,84.39357,15.606428,0,5.2229854e-07,0
NZL,2004,84.39357,15.606428,0,1.579188e-06,0
NZL,2005,84.39357,15.606428,0,0,0
NZL,2006,85.37428,14.625714,0,2.2661977e-06,0
NZL,2007,86.355,13.645,0,0,0
NZL,2008,87.33571,12.664286,0,2.5444215e-06,0
NZL,2009,88.31643,11.683569,0,0,0
NZL,2010,89.29714,10.702857,0,1.1121971e-06,0
NZL,2011,90.27786,9.72214,0,0,0
NZL,2012,91.258575,8.741427,0,0,0
NZL,2013,92.23929,7.760714,0,4.0592792e-07,0
NZL,2014,93.22,6.7799997,0,1.1898231e-06,0
NZL,2015,94.200714,5.799286,0,7.4455977e-07,0
NZL,2016,95.18143,4.81857,0,0,0
NZL,2017,96.16215,3.8378544,0,0,0
NZL,2018,97.14286,2.857143,0,0,0
NZL,2019,98.12357,1.876425,0,0,0
NZL,2020,99.10429,0.89571196,0,0,0
NZL,2021,100,0,0,3.7693892e-06,0
NZL,2022,100,0,0,0,0
NIC,2000,47.849022,32.79715,0.60872424,14.383278,4.3618255
NIC,2001,47.949993,32.721256,0.66876984,14.363026,4.296956
NIC,2002,48.051052,32.646503,0.7281192,14.34186,4.2324653
NIC,2003,48.152588,32.57281,0.7867657,14.319569,4.168265
NIC,2004,48.2546,32.500175,0.8447114,14.296159,4.1043544
NIC,2005,48.358696,32.428326,0.9018925,14.270686,4.0403976
NIC,2006,48.481026,32.354725,0.9575695,14.2336035,3.973076
NIC,2007,48.60358,32.28249,1.0124284,14.195278,3.9062207
NIC,2008,49.635544,31.303123,1.0664345,14.155233,3.8396652
NIC,2009,50.656265,30.336586,1.1196313,14.113945,3.7735734
NIC,2010,51.666187,29.382765,1.1720023,14.071184,3.7078633
NIC,2011,52.665356,28.441614,1.2235504,14.026947,3.6425347
NIC,2012,53.653816,27.513086,1.2742786,13.981231,3.5775876
NIC,2013,54.63162,26.597137,1.3241901,13.934034,3.5130224
NIC,2014,55.080795,26.211342,1.3733174,13.885632,3.4489136
NIC,2015,55.167545,26.185583,1.4259273,13.83576,3.385185
NIC,2016,55.25507,26.160902,1.4777756,13.784416,3.3218355
NIC,2017,55.310844,26.124832,1.5309834,13.726865,3.3064744
NIC,2018,55.374985,26.146101,1.5233716,13.665457,3.2900844
NIC,2019,55.443436,26.168802,1.5152476,13.599922,3.2725914
NIC,2020,55.51592,26.192837,1.5066457,13.530531,3.2540693
NER,2000,,,4.9070096,54.743385,2.863316
NER,2001,,,5.383243,53.523575,2.860788
NER,2002,,,5.881417,52.35056,2.860959
NER,2003,,,6.4004645,51.176865,2.8610957
NER,2004,,,6.9404054,50.007736,2.856559
NER,2005,,,7.5012712,48.83546,2.8556333
NER,2006,,,8.083011,47.662544,2.854669
NER,2007,,,8.685652,46.489532,2.8537002
NER,2008,,,9.309239,45.316917,2.8527577
NER,2009,,,9.953698,44.143696,2.8517787
NER,2010,,,10.619067,42.970383,2.8507948
NER,2011,,,11.305407,41.79743,2.849836
NER,2012,,,12.012612,40.623905,2.8488424
NER,2013,,,12.740738,39.450283,2.847844
NER,2014,,,13.4886875,38.270237,2.8464224
NER,2015,,,14.256032,37.083492,2.84455
NER,2016,,,15.042611,35.89146,2.8423102
NER,2017,,,15.847923,34.693924,2.839677
NER,2018,,,16.671787,33.49224,2.8367324
NER,2019,,,17.51363,32.286232,2.8334527
NER,2020,,,18.373022,31.076529,2.8298678
NER,2021,,,19.249636,29.864079,2.8260322
NER,2022,,,19.633184,28.648817,2.8219275
NGA,2000,12.600809,31.841469,8.495299,24.018736,23.043688
NGA,2001,12.965819,32.762794,8.740322,22.697956,22.833109
NGA,2002,13.777433,33.510876,8.704022,22.176174,21.831497
NGA,2003,14.61391,34.242855,8.65037,21.651556,20.84131
NGA,2004,15.4754925,34.958,8.579248,21.124268,19.862991
NGA,2005,16.362274,35.6554,8.490515,20.594631,18.897182
NGA,2006,17.274704,36.33483,8.384187,20.062464,17.943815
NGA,2007,18.213123,36.995846,8.260231,19.527742,17.003057
NGA,2008,19.177872,37.63798,8.11861,18.990461,16.075077
NGA,2009,20.16865,38.260056,7.9591827,18.451305,15.160806
NGA,2010,21.18622,38.86223,7.782039,17.909742,14.25977
NGA,2011,22.228798,39.442158,7.586941,17.367907,13.374194
NGA,2012,23.201637,40.094585,7.3740315,16.825817,12.503932
NGA,2013,23.791672,41.131897,7.143436,16.283844,11.649153
NGA,2014,24.37981,42.173195,6.8953214,15.74201,10.809663
NGA,2015,24.965881,43.218662,6.629855,15.200336,9.985266
NGA,2016,25.549215,44.268013,6.347215,14.659389,9.176169
NGA,2017,26.130014,45.32172,6.0475893,14.11882,8.381855
NGA,2018,26.707813,46.379646,5.7311788,13.579025,7.602338
NGA,2019,27.282337,47.441788,5.3982024,13.04021,6.8374615
NGA,2020,27.85349,48.5083,5.048872,12.502405,6.0869327
NGA,2021,28.42103,49.579163,4.683424,11.965828,5.3505545
NGA,2022,28.984884,50.654522,4.3020797,11.430501,4.6280107
NIU,2000,98.25068,0.9924311,0,0.7568867,0
NIU,2001,98.25068,0.9924311,0,0.7568867,0
NIU,2002,98.25068,0.9924311,0,0.7568867,0
NIU,2003,98.25068,0.9924311,0,0.7568867,0
NIU,2004,98.25068,0.9924311,0,0.7568867,0
NIU,2005,98.103355,0.99094296,0,0.90570253,0
NIU,2006,97.956024,0.9894548,0,1.0545183,0
NIU,2007,97.8087,0.98796666,0,1.2033341,0
NIU,2008,97.66137,0.9864785,0,1.35215,0
NIU,2009,97.514046,0.98499036,0,1.5009657,0
NIU,2010,97.366714,0.9835022,0,1.6497816,0
NIU,2011,97.11403,1.0873727,0,1.7985973,0
NIU,2012,96.664246,1.3883384,0,1.9474132,0
NIU,2013,96.215385,1.6883856,0,2.096229,0
NIU,2014,95.76744,1.9875143,0,2.2450447,0
NIU,2015,95.32041,2.2857244,0,2.3938606,0
NIU,2016,94.874306,2.583016,0,2.5426764,0
NIU,2017,94.429115,2.8793888,0,2.6914923,0
NIU,2018,93.98485,3.1748433,0,2.840308,0
NIU,2019,93.5415,3.4693792,0,2.9891238,0
NIU,2020,93.5415,3.4693792,0,2.9891238,0
NIU,2021,93.5415,3.4693792,0,2.9891238,0
NIU,2022,93.5415,3.4693792,0,2.9891238,0
PRK,2000,68.99947,30.303473,0.69706005,0,
PRK,2001,69.01835,30.284195,0.697455,2.1929804e-06,
PRK,2002,69.03723,30.26492,0.69785005,0,
PRK,2003,69.05587,30.245888,0.69824,0,
PRK,2004,69.036316,30.203184,0.69829524,0.062203716,
PRK,2005,68.8284,30.037067,0.69674903,0.4377815,
PRK,2006,68.62117,29.871168,0.69521034,0.81244993,
PRK,2007,68.41413,29.705967,0.693669,1.1862308,
PRK,2008,68.20753,29.541222,0.6921302,1.5591171,
PRK,2009,68.020874,29.359303,0.69098496,1.9288396,
PRK,2010,67.842,29.172188,0.6899823,2.2958298,
PRK,2011,67.66362,28.986582,0.688975,2.6608188,
PRK,2012,67.48652,28.80181,0.68797845,3.0236964,
PRK,2013,67.31016,28.618315,0.6869825,3.1109703,0.27357402
PRK,2014,67.1348,28.43587,0.6859922,3.471018,0.272314
PRK,2015,66.96019,28.254688,0.6850024,3.8290563,0.27106097
PRK,2016,66.79067,28.07143,0.684096,4.1840987,0.26970303
PRK,2017,66.625824,27.886631,0.6832634,4.536029,0.268254
PRK,2018,66.46603,27.700205,0.6825104,4.8845496,0.26670697
PRK,2019,66.31141,27.512278,0.6818376,5.2294145,0.265062
PRK,2020,66.3809,27.462948,0.6831312,5.20969,0.26333302
PRK,2021,66.45432,27.410822,0.6844981,5.1888547,0.261506
PRK,2022,66.5314,27.356102,0.685933,5.426565,
MKD,2000,80.47444,16.411045,2.4836693,0.58295614,0.04788535
MKD,2001,80.45274,16.436703,2.476955,0.5854761,0.048126787
MKD,2002,80.43104,16.462358,2.470241,0.58799756,0.04836822
MKD,2003,80.409325,16.488016,2.4635265,0.5905191,0.048609663
MKD,2004,80.38752,16.513796,2.4567802,0.59305125,0.048852254
MKD,2005,80.37092,16.588543,2.3997245,0.59175605,0.049059033
MKD,2006,80.357506,16.659042,2.3442178,0.5900034,0.049231157
MKD,2007,80.347275,16.725458,2.290092,0.58780724,0.049368627
MKD,2008,80.34019,16.787952,2.237179,0.5852114,0.04947144
MKD,2009,80.33632,16.846567,2.1853335,0.58224034,0.049538445
MKD,2010,80.335556,16.901588,2.1343608,0.5789233,0.049570784
MKD,2011,80.33797,16.953064,2.0841117,0.57528704,0.049567323
MKD,2012,80.34343,17.001268,2.0343955,0.5713768,0.049529195
MKD,2013,80.35201,17.046257,1.9850588,0.56721824,0.049455266
MKD,2014,80.36369,17.088198,1.9359283,0.5628343,0.049345527
MKD,2015,80.37824,17.127462,1.8868071,0.5582837,0.04920228
MKD,2016,80.39584,17.164003,1.837552,0.5535746,0.049023222
MKD,2017,80.41637,17.198088,1.7879813,0.5487519,0.04880951
MKD,2018,80.32379,17.345882,1.7379271,0.5438388,0.04856114
MKD,2019,80.35073,17.37489,1.687221,0.538877,0.048278116
MKD,2020,80.3805,17.40194,1.635693,0.5339035,0.047961596
MKD,2021,80.413185,17.42709,1.5831807,0.5289367,0.047610413
MKD,2022,80.44703,17.395536,1.5833013,0.52690995,0.047226883
,2000,66.55517,17.037165,4.730619,9.041091,2.6359563
,2001,66.64198,17.185034,4.732066,8.871565,2.5693505
,2002,67.01415,17.089226,4.7210417,8.673268,2.5023153
,2003,67.43754,17.005259,4.7428317,8.39033,2.4240456
,2004,67.87031,16.90636,4.7687554,8.11032,2.3442547
,2005,68.49789,16.700941,4.8334575,7.737696,2.230023
,2006,69.2775,16.364113,4.9010277,7.3564105,2.1009526
,2007,70.13754,15.955982,4.97205,6.970636,1.9637874
,2008,70.90767,15.620435,5.0353227,6.592906,1.8436661
,2009,71.59604,15.350732,5.097554,6.2231092,1.7325648
,2010,72.304375,15.05082,5.168052,5.8560567,1.6206969
,2011,72.908875,14.842025,5.246823,5.492359,1.5099183
,2012,73.41792,14.735499,5.309596,5.1341066,1.402872
,2013,73.88018,14.682972,5.361851,4.7802424,1.2947555
,2014,74.32687,14.643711,5.4162974,4.42946,1.1836598
,2015,74.84512,15.048757,5.184817,3.9218295,0.9994713
,2016,75.39509,14.8545685,5.2564545,3.595337,0.8985493
,2017,75.95083,14.640772,5.337322,3.2680266,0.8030493
,2018,76.25633,14.74401,5.3541236,2.9402637,0.70526886
,2019,76.56567,14.759124,5.4419355,2.6227286,0.6105473
,2020,76.8232,14.786172,5.5364356,2.3274493,0.52674526
,2021,76.81537,14.997424,5.6411033,2.0641623,0.48194137
,2022,76.90275,15.003431,5.7073407,1.9426037,0.44387725
MNP,2000,82.02754,14.816075,0,3.1563785,0
MNP,2001,82.20466,14.848066,0,2.9472742,0
MNP,2002,82.381775,14.880057,0,2.7381701,0
MNP,2003,82.55888,14.912048,0,2.529066,0
MNP,2004,83.12269,14.557346,0,2.319962,0
MNP,2005,83.688156,14.20099,0,2.1108577,0
MNP,2006,84.25527,13.842978,0,1.9017537,0
MNP,2007,84.82404,13.483309,0,1.6926496,0
MNP,2008,85.39447,13.121985,0,1.4835454,0
MNP,2009,85.96655,12.759007,0,1.2744414,0
MNP,2010,86.54029,12.394371,0,1.0653372,0
MNP,2011,87.115685,12.028081,0,0.85623306,0
MNP,2012,87.69273,11.660135,0,0.647129,0
MNP,2013,88.27144,11.290533,0,0.43802485,0
MNP,2014,88.85181,10.919276,0,0.22892073,0
MNP,2015,89.43382,10.546363,0,0.019816611,0
MNP,2016,89.84742,10.152577,0,0,0
MNP,2017,90.2433,9.756701,0,0,0
MNP,2018,90.639175,9.360825,0,0,0
MNP,2019,90.639175,9.360825,0,0,0
MNP,2020,90.639175,9.360825,0,0,0
MNP,2021,90.639175,9.360825,0,0,0
MNP,2022,90.639175,9.360825,0,0,0
NOR,2000,99.90883,0.09117137,0,0,0
